name,coordinates,price,bed,bath,park_num,postcode,Latitude,Longitude
4 Plant Street Malvern VIC 3144,"[-37.8513486, 145.0329377]",1450.0,4.0,2.0,1,3144,-37.8513486,145.0329377
1/422-426 Glenferrie Road Kooyong VIC 3144,"[-37.8409458, 145.0322329]",745.0,3.0,2.0,2,3144,-37.8409458,145.0322329
3/3 Acre Place Place Malvern VIC 3144,"[-37.8513081, 145.0336565]",650.0,3.0,1.0,1,3144,-37.8513081,145.0336565
3/8 Finlayson Street Malvern VIC 3144,"[-37.868509, 145.0357744]",290.0,1.0,1.0,0,3144,-37.868509,145.0357744
2/18 Johnstone Street Malvern VIC 3144,"[-37.869475, 145.0348157]",525.0,2.0,1.0,1,3144,-37.869475,145.0348157
20/200 Wattletree Road Malvern VIC 3144,"[-37.8632368, 145.03364]",600.0,2.0,1.0,1,3144,-37.8632368,145.03364
304/36 Shaftesbury Avenue Malvern VIC 3144,"[-37.8530709, 145.0388668]",470.0,1.0,1.0,1,3144,-37.8530709,145.0388668
32 Edsall Street Malvern VIC 3144,"[-37.8613039, 145.030637]",725.0,2.0,2.0,1,3144,-37.8613039,145.030637
54 Dixon Street Malvern VIC 3144,"[-37.8600649, 145.0378181]",2100.0,4.0,2.0,3,3144,-37.8600649,145.0378181
2C Woodmason Street Malvern VIC 3144,"[-37.850888, 145.0304125]",1400.0,4.0,2.0,2,3144,-37.850888,145.0304125
8/18 Johnstone Street Malvern VIC 3144,"[-37.869475, 145.0348157]",450.0,2.0,1.0,1,3144,-37.869475,145.0348157
2/34 McArthur Street Malvern VIC 3144,"[-37.8549765, 145.0398762]",700.0,3.0,1.0,1,3144,-37.8549765,145.0398762
206/36 Shaftesbury Avenue Malvern VIC 3144,"[-37.8530709, 145.0388668]",600.0,2.0,1.0,1,3144,-37.8530709,145.0388668
Rear 21 Glenferrie Road Malvern VIC 3144,"[-37.86543169999999, 145.0276241]",750.0,3.0,1.0,1,3144,-37.86543169999999,145.0276241
41 Spring Road Malvern VIC 3144,"[-37.8524785, 145.0345353]",1995.0,3.0,2.0,2,3144,-37.8524785,145.0345353
2C Woodmason Street Malvern VIC 3144,"[-37.850888, 145.0304125]",1400.0,4.0,2.0,2,3144,-37.850888,145.0304125
7/172 Wattletree Road Malvern VIC 3144,"[-37.8628258, 145.0305709]",550.0,2.0,1.0,1,3144,-37.8628258,145.0305709
14A Ethel Street Malvern VIC 3144,"[-37.8480587, 145.0380481]",5000.0,4.0,4.0,0,3144,-37.8480587,145.0380481
83 Talbot Crescent Malvern VIC 3144,"[-37.842917, 145.0381223]",1250.0,3.0,2.0,3,3144,-37.842917,145.0381223
1354 High Street Malvern VIC 3144,"[-37.8577991, 145.0360311]",1000.0,4.0,2.0,2,3144,-37.8577991,145.0360311
12/65 Paxton Street Malvern East VIC 3145,"[-37.8709398, 145.0568979]",425.0,2.0,1.0,1,3145,-37.8709398,145.0568979
1309/803 Dandenong Road Malvern East VIC 3145,"[-37.8739957, 145.0389211]",650.0,2.0,2.0,1,3145,-37.8739957,145.0389211
14/6 Tattenham Street Caulfield East VIC 3145,"[-37.8830007, 145.0473625]",370.0,1.0,1.0,1,3145,-37.8830007,145.0473625
4 Brunel St Malvern East VIC 3145,"[-37.8695453, 145.050472]",925.0,3.0,2.0,1,3145,-37.8695453,145.050472
25 Chanak Street Malvern East VIC 3145,"[-37.8726237, 145.0408805]",680.0,3.0,1.0,3,3145,-37.8726237,145.0408805
41 Karma Avenue Malvern East VIC 3145,"[-37.8811135, 145.0648066]",1200.0,4.0,2.0,2,3145,-37.8811135,145.0648066
45 Millewa Avenue Malvern East VIC 3145,"[-37.8819342, 145.0752459]",600.0,3.0,1.0,2,3145,-37.8819342,145.0752459
1C/954 Dandenong Road Caulfield East VIC 3145,"[-37.8807025, 145.0488102]",280.0,1.0,1.0,0,3145,-37.8807025,145.0488102
203/1443 Dandenong Road Malvern East VIC 3145,"[-37.8924325, 145.0867018]",570.0,2.0,2.0,1,3145,-37.8924325,145.0867018
14B Chaucer Avenue Malvern East VIC 3145,"[-37.8784563, 145.0604867]",850.0,3.0,2.0,3,3145,-37.8784563,145.0604867
75 Coppin Street Malvern East VIC 3145,"[-37.8715299, 145.0482812]",2800.0,5.0,4.0,3,3145,-37.8715299,145.0482812
205/2A Clarence Street Malvern East VIC 3145,"[-37.8750103, 145.0416841]",500.0,2.0,1.0,1,3145,-37.8750103,145.0416841
57 Millewa Ave Malvern East VIC 3145,"[-37.8810985, 145.0753106]",900.0,3.0,2.0,2,3145,-37.8810985,145.0753106
G05/1131 Dandenong Road Malvern East VIC 3145,"[-37.8837783, 145.0599971]",475.0,1.0,1.0,1,3145,-37.8837783,145.0599971
5 James Parade Malvern East VIC 3145,"[-37.8771022, 145.0890062]",750.0,3.0,1.0,2,3145,-37.8771022,145.0890062
1069A Dandenong Rd Malvern East VIC 3145,"[-37.8832246, 145.0559916]",995.0,3.0,2.0,2,3145,-37.8832246,145.0559916
17a Winton Road Malvern East VIC 3145,"[-37.8729344, 145.0665803]",1550.0,3.0,3.0,3,3145,-37.8729344,145.0665803
504/1A Finch Street Malvern East VIC 3145,"[-37.8749641, 145.0424417]",625.0,2.0,2.0,1,3145,-37.8749641,145.0424417
302/2 Clarence Street Malvern East VIC 3145,"[-37.8750103, 145.0416841]",450.0,1.0,1.0,1,3145,-37.8750103,145.0416841
2/692 Waverley Road Malvern East VIC 3145,"[-37.87778309999999, 145.0870044]",670.0,2.0,1.0,1,3145,-37.87778309999999,145.0870044
14/1037-1041 Dandenong Road Malvern East VIC 3145,"[-37.8827706, 145.0528185]",600.0,2.0,2.0,1,3145,-37.8827706,145.0528185
16 Chanak Street Malvern East VIC 3145,"[-37.8729707, 145.0400564]",1800.0,4.0,3.0,2,3145,-37.8729707,145.0400564
3/36 Paxton Street Malvern East VIC 3145,"[-37.8710843, 145.0532768]",540.0,2.0,1.0,1,3145,-37.8710843,145.0532768
1984 Malvern Road Malvern East VIC 3145,"[-37.877602, 145.0668858]",595.0,2.0,1.0,1,3145,-37.877602,145.0668858
3/35 Chadstone Rd Malvern East VIC 3145,"[-37.88409499999999, 145.078143]",600.0,2.0,1.0,1,3145,-37.88409499999999,145.078143
6/50-52 Tennyson St Malvern East VIC 3145,"[-37.8725031, 145.0514091]",575.0,2.0,1.0,1,3145,-37.8725031,145.0514091
12/65 Paxton Street Malvern East VIC 3145,"[-37.8709398, 145.0568979]",425.0,2.0,1.0,1,3145,-37.8709398,145.0568979
41 Karma Avenue Malvern East VIC 3145,"[-37.8811135, 145.0648066]",1200.0,4.0,2.0,2,3145,-37.8811135,145.0648066
20 The Rialto Malvern East VIC 3145,"[-37.87849, 145.0736951]",500.0,2.0,1.0,1,3145,-37.87849,145.0736951
415/803 Dandenong Rd Malvern East VIC 3145,"[-37.87407839999999, 145.0390006]",475.0,1.0,1.0,1,3145,-37.87407839999999,145.0390006
2/17-19 Repton Road Malvern East VIC 3145,"[-37.880998, 145.0521006]",750.0,3.0,2.0,2,3145,-37.880998,145.0521006
G05/1131 Dandenong Road Malvern East VIC 3145,"[-37.8837783, 145.0599971]",475.0,1.0,1.0,1,3145,-37.8837783,145.0599971
5 James Parade Malvern East VIC 3145,"[-37.8771022, 145.0890062]",750.0,3.0,1.0,2,3145,-37.8771022,145.0890062
1/15 Camira Street Malvern East VIC 3145,"[-37.8908704, 145.0878978]",450.0,2.0,1.0,0,3145,-37.8908704,145.0878978
6/766-768 Warrigal Road Malvern East VIC 3145,"[-37.8880681, 145.08889]",500.0,2.0,1.0,1,3145,-37.8880681,145.08889
2/800-802 Warrigal Road Malvern East VIC 3145,"[-37.8912521, 145.0881907]",425.0,2.0,1.0,1,3145,-37.8912521,145.0881907
18 Ellison Street Malvern East VIC 3145,"[-37.872317, 145.0667656]",825.0,3.0,2.0,1,3145,-37.872317,145.0667656
1/8 Langville Court Malvern East VIC 3145,"[-37.8824286, 145.0559129]",600.0,3.0,2.0,2,3145,-37.8824286,145.0559129
116/141 Waverley Road Malvern East VIC 3145,"[-37.875948, 145.049492]",315.0,1.0,1.0,0,3145,-37.875948,145.049492
114/60 Belgrave Road Malvern East VIC 3145,"[-37.8796276, 145.0686285]",480.0,1.0,1.0,1,3145,-37.8796276,145.0686285
1/4 Ash Grove Malvern East VIC 3145,"[-37.8758748, 145.0560934]",550.0,2.0,1.0,1,3145,-37.8758748,145.0560934
5/20-22 Bent Street Malvern East VIC 3145,"[-37.8752749, 145.0500029]",500.0,2.0,1.0,0,3145,-37.8752749,145.0500029
109/60 Belgrave Road Malvern East VIC 3145,"[-37.8796276, 145.0686285]",490.0,1.0,1.0,1,3145,-37.8796276,145.0686285
65/949 Dandenong Road Malvern East VIC 3145,"[-37.8786181, 145.0482683]",310.0,1.0,1.0,0,3145,-37.8786181,145.0482683
7 Rowena Road Malvern East VIC 3145,"[-37.8828087, 145.0852151]",675.0,3.0,1.0,4,3145,-37.8828087,145.0852151
104/1399 Dandenong Road Malvern East VIC 3145,"[-37.8907968, 145.0836895]",550.0,2.0,2.0,1,3145,-37.8907968,145.0836895
11 Sweetbox Walk Malvern East VIC 3145,"[-37.8787235, 145.0628499]",1100.0,4.0,3.0,2,3145,-37.8787235,145.0628499
C04/60 Belgrave Road Malvern East VIC 3145,"[-37.87951020000001, 145.0687012]",480.0,1.0,1.0,1,3145,-37.87951020000001,145.0687012
46 Batesford Road Malvern East VIC 3145,"[-37.8759396, 145.0904177]",560.0,3.0,2.0,2,3145,-37.8759396,145.0904177
8 Nyora Street Malvern East VIC 3145,"[-37.8678836, 145.0512022]",775.0,4.0,1.0,0,3145,-37.8678836,145.0512022
10 Clarence St Malvern East VIC 3145,"[-37.8740808, 145.0419122]",550.0,3.0,1.0,1,3145,-37.8740808,145.0419122
313 Waverley Road Malvern East VIC 3145,"[-37.8771406, 145.0590084]",270.0,1.0,1.0,0,3145,-37.8771406,145.0590084
3/17 Darling Road Malvern East VIC 3145,"[-37.8817553, 145.0578502]",650.0,3.0,1.0,2,3145,-37.8817553,145.0578502
60 Waverley Road Malvern East VIC 3145,"[-37.875917, 145.0464243]",250.0,1.0,1.0,0,3145,-37.875917,145.0464243
11 Tennyson Street Malvern East VIC 3145,"[-37.8754309, 145.0504693]",775.0,3.0,1.0,1,3145,-37.8754309,145.0504693
L9/803 Dandenong Road Malvern East VIC 3145,"[-37.87407839999999, 145.0390006]",500.0,1.0,1.0,0,3145,-37.87407839999999,145.0390006
411/5 Dudley Street Caulfield East VIC 3145,"[-37.880396, 145.048005]",295.0,1.0,1.0,0,3145,-37.880396,145.048005
5 Dudley Street Caulfield East VIC 3145,"[-37.880464, 145.0480025]",325.0,1.0,1.0,0,3145,-37.880464,145.0480025
1023 Dandenong Road Malvern East VIC 3145,"[-37.88189, 145.0515124]",240.0,1.0,1.0,0,3145,-37.88189,145.0515124
141 Waverley Road Malvern East VIC 3145,"[-37.875948, 145.049492]",295.0,1.0,1.0,0,3145,-37.875948,145.049492
949 Dandenong Road Malvern East VIC 3145,"[-37.8785193, 145.0484547]",290.0,1.0,1.0,0,3145,-37.8785193,145.0484547
903 Dandenong Road Malvern East VIC 3145,"[-37.8766351, 145.0461922]",300.0,1.0,1.0,0,3145,-37.8766351,145.0461922
7/804 Warrigal Road Malvern East VIC 3145,"[-37.8914148, 145.0882729]",430.0,2.0,1.0,2,3145,-37.8914148,145.0882729
11/780-782 Warrigal Road Malvern East VIC 3145,"[-37.8897056, 145.0885611]",460.0,2.0,1.0,1,3145,-37.8897056,145.0885611
401/881 Dandenong Road Malvern East VIC 3145,"[-37.8750621, 145.0421164]",575.0,2.0,1.0,1,3145,-37.8750621,145.0421164
Rear/110 Bowen Street Malvern East VIC 3145,"[-37.8792248, 145.0787787]",350.0,1.0,1.0,0,3145,-37.8792248,145.0787787
9/95 Paxton Street Malvern East VIC 3145,"[-37.871303, 145.059664]",550.0,2.0,1.0,1,3145,-37.871303,145.059664
2 Bruce Street Malvern East VIC 3145,"[-37.8839792, 145.0713689]",800.0,3.0,1.0,1,3145,-37.8839792,145.0713689
30A Manning Road Malvern East VIC 3145,"[-37.8731035, 145.0479719]",540.0,2.0,1.0,1,3145,-37.8731035,145.0479719
2/35 Paxton Street Malvern East VIC 3145,"[-37.8705584, 145.0538229]",515.0,2.0,1.0,1,3145,-37.8705584,145.0538229
201/907 Dandenong Road Malvern East VIC 3145,"[-37.8764085, 145.0463208]",575.0,2.0,1.0,1,3145,-37.8764085,145.0463208
 1/60 Brunel Street Malvern East VIC 3145,"[-37.870247, 145.05564]",910.0,2.0,1.0,1,3145,-37.870247,145.05564
803 Dandenong Road Malvern East VIC 3145,"[-37.87407839999999, 145.0390006]",650.0,2.0,1.0,1,3145,-37.87407839999999,145.0390006
2B2B/803 Dandenong Road Malvern East VIC 3145,"[-37.87407839999999, 145.0390006]",615.0,2.0,2.0,1,3145,-37.87407839999999,145.0390006
2/5 Creswick Street Glen Iris VIC 3146,"[-37.852539, 145.043455]",900.0,3.0,3.0,2,3146,-37.852539,145.043455
105/1559-1567 High Street Glen Iris VIC 3146,"[-37.8596304, 145.0606304]",530.0,1.0,1.0,1,3146,-37.8596304,145.0606304
131 Tooronga Road Glen Iris VIC 3146,"[-37.86177989999999, 145.040255]",700.0,3.0,2.0,2,3146,-37.86177989999999,145.040255
104/770D Toorak Road Glen Iris VIC 3146,"[-37.845626, 145.0459402]",575.0,2.0,1.0,1,3146,-37.845626,145.0459402
22/10-16 White St Glen Iris VIC 3146,"[-37.8632415, 145.0418336]",550.0,2.0,1.0,1,3146,-37.8632415,145.0418336
12/29 Belmont Avenue North Glen Iris VIC 3146,"[-37.8546698, 145.0484619]",420.0,1.0,1.0,1,3146,-37.8546698,145.0484619
3/1600 Malvern Rd Glen Iris VIC 3146,"[-37.8566912, 145.0541925]",1300.0,3.0,2.0,2,3146,-37.8566912,145.0541925
3/1425 High Street Glen Iris VIC 3146,"[-37.8585789, 145.0461202]",550.0,2.0,1.0,1,3146,-37.8585789,145.0461202
2/29 Belmont Avenue North Glen Iris VIC 3146,"[-37.8546698, 145.0484619]",460.0,2.0,1.0,1,3146,-37.8546698,145.0484619
103/10-12 High Street Glen Iris VIC 3146,"[-37.8618139, 145.0648703]",480.0,2.0,2.0,1,3146,-37.8618139,145.0648703
201/1559-1567 High Street Glen Iris VIC 3146,"[-37.8596304, 145.0606304]",625.0,2.0,1.0,1,3146,-37.8596304,145.0606304
5/300 Tooronga Road Glen Iris VIC 3146,"[-37.852037, 145.043142]",540.0,2.0,1.0,1,3146,-37.852037,145.043142
2B Wilson Street Glen Iris VIC 3146,"[-37.8621655, 145.0409678]",1170.0,3.0,2.0,2,3146,-37.8621655,145.0409678
408/25 Trent St Glen Iris VIC 3146,"[-37.8511285, 145.080735]",580.0,2.0,1.0,1,3146,-37.8511285,145.080735
3/6 Creswick Street Glen Iris VIC 3146,"[-37.8527164, 145.0441251]",495.0,2.0,1.0,1,3146,-37.8527164,145.0441251
8/2 Victor Road Glen Iris VIC 3146,"[-37.8622333, 145.0672044]",720.0,3.0,2.0,1,3146,-37.8622333,145.0672044
3/151 Summerhill Road Glen Iris VIC 3146,"[-37.86154459999999, 145.0750374]",600.0,2.0,1.0,2,3146,-37.86154459999999,145.0750374
168 Burke Road Glen Iris VIC 3146,"[-37.8626127, 145.0511033]",2500.0,4.0,3.0,2,3146,-37.8626127,145.0511033
1/6 Peace Street Glen Iris VIC 3146,"[-37.8631846, 145.0642717]",725.0,3.0,2.0,2,3146,-37.8631846,145.0642717
1/270 Warrigal Road Glen Iris VIC 3146,"[-37.8523802, 145.0949904]",450.0,2.0,1.0,1,3146,-37.8523802,145.0949904
38 Peate Avenue Glen Iris VIC 3146,"[-37.850919, 145.062112]",995.0,5.0,2.0,2,3146,-37.850919,145.062112
3/28 Lithgow Street Glen Iris VIC 3146,"[-37.8514337, 145.0813215]",625.0,2.0,1.0,2,3146,-37.8514337,145.0813215
82 High Street Glen Iris VIC 3146,"[-37.8622085, 145.0679203]",1100.0,4.0,3.0,2,3146,-37.8622085,145.0679203
116/1559 High Street Glen Iris VIC 3146,"[-37.8596304, 145.0606304]",795.0,1.0,2.0,2,3146,-37.8596304,145.0606304
1/25 Park Road Glen Iris VIC 3146,"[-37.8480713, 145.0566193]",1290.0,4.0,2.0,2,3146,-37.8480713,145.0566193
5/1435 High Street Glen Iris VIC 3146,"[-37.8587362, 145.0474458]",450.0,2.0,1.0,1,3146,-37.8587362,145.0474458
1/83 Carroll Crescent Glen Iris VIC 3146,"[-37.8526376, 145.0514597]",600.0,2.0,1.0,1,3146,-37.8526376,145.0514597
48 Kerferd Road Glen Iris VIC 3146,"[-37.8580037, 145.0611628]",1200.0,4.0,2.0,2,3146,-37.8580037,145.0611628
14/70 Edgar St Nth Glen Iris VIC 3146,"[-37.8494859, 145.0466443]",340.0,1.0,1.0,1,3146,-37.8494859,145.0466443
1667-1669 Malvern Road Glen Iris VIC 3146,"[-37.8562467, 145.0545452]",850.0,5.0,2.0,5,3146,-37.8562467,145.0545452
131 Tooronga Road Glen Iris VIC 3146,"[-37.86177989999999, 145.040255]",700.0,3.0,2.0,2,3146,-37.86177989999999,145.040255
7 Courang Road Glen Iris VIC 3146,"[-37.86124710000001, 145.0703114]",800.0,3.0,2.0,1,3146,-37.86124710000001,145.0703114
3/46 Essex Street Glen Iris VIC 3146,"[-37.8627827, 145.0593002]",725.0,3.0,2.0,1,3146,-37.8627827,145.0593002
3/27 Osborne Avenue Glen Iris VIC 3146,"[-37.85566439999999, 145.0467053]",620.0,3.0,1.0,1,3146,-37.85566439999999,145.0467053
38 Peate Avenue Glen Iris VIC 3146,"[-37.850919, 145.062112]",995.0,5.0,2.0,2,3146,-37.850919,145.062112
5/19 Trent Street Glen Iris VIC 3146,"[-37.8505893, 145.0807407]",750.0,3.0,2.0,2,3146,-37.8505893,145.0807407
26 Bath Road Glen Iris VIC 3146,"[-37.8552786, 145.0855663]",945.0,5.0,3.0,2,3146,-37.8552786,145.0855663
48 Kerferd Road Glen Iris VIC 3146,"[-37.8580037, 145.0611628]",1200.0,4.0,2.0,2,3146,-37.8580037,145.0611628
1A Aitchison Avenue Glen Iris VIC 3146,"[-37.8608662, 145.075465]",1395.0,4.0,3.0,2,3146,-37.8608662,145.075465
1/39 Osborne Avenue Glen Iris VIC 3146,"[-37.8546391, 145.0468904]",450.0,1.0,1.0,1,3146,-37.8546391,145.0468904
288 Tooronga Road Glen Iris VIC 3146,"[-37.852692, 145.0425548]",1008.0,2.0,1.0,1,3146,-37.852692,145.0425548
288 Tooronga Road Glen Iris VIC 3146,"[-37.852692, 145.0425548]",910.0,1.0,1.0,1,3146,-37.852692,145.0425548
3/15 Belmont Avenue Glen Iris VIC 3146,"[-37.8570265, 145.0480179]",400.0,1.0,1.0,1,3146,-37.8570265,145.0480179
10/29 Belmont Avenue North Glen Iris VIC 3146,"[-37.8546698, 145.0484619]",575.0,2.0,1.0,1,3146,-37.8546698,145.0484619
338 Burke Road Glen Iris VIC 3146,"[-37.84965860000001, 145.0535366]",900.0,4.0,2.0,2,3146,-37.84965860000001,145.0535366
4/44 Scott Grove Glen Iris VIC 3146,"[-37.8553473, 145.0504051]",420.0,2.0,1.0,1,3146,-37.8553473,145.0504051
56 Pascoe Street Glen Iris VIC 3146,"[-37.8603518, 145.0907258]",680.0,3.0,1.0,2,3146,-37.8603518,145.0907258
8/67 Edgar Street North Glen Iris VIC 3146,"[-37.8501702, 145.0460693]",320.0,1.0,1.0,1,3146,-37.8501702,145.0460693
65/1501 Malvern Road Glen Iris VIC 3146,"[-37.8533193, 145.0445517]",495.0,2.0,1.0,1,3146,-37.8533193,145.0445517
14/39 Osborne Avenue Glen Iris VIC 3146,"[-37.8546391, 145.0468904]",400.0,1.0,1.0,1,3146,-37.8546391,145.0468904
45 Vincent Street Glen Iris VIC 3146,"[-37.860161, 145.0439329]",1200.0,4.0,2.0,2,3146,-37.860161,145.0439329
62 Bath Road Glen Iris VIC 3146,"[-37.8557032, 145.0893822]",760.0,4.0,1.0,0,3146,-37.8557032,145.0893822
101/19-21 High Street Glen Iris VIC 3146,"[-37.861536, 145.0650022]",600.0,2.0,2.0,1,3146,-37.861536,145.0650022
2/29 Salisbury Road Ashwood VIC 3147,"[-37.8719718, 145.1035503]",435.0,2.0,1.0,1,3147,-37.8719718,145.1035503
8 Wugga Court Ashwood VIC 3147,"[-37.8689052, 145.1027136]",625.0,3.0,1.0,3,3147,-37.8689052,145.1027136
2c Cleveland Road Ashwood VIC 3147,"[-37.86776, 145.1057518]",800.0,3.0,2.0,2,3147,-37.86776,145.1057518
101/5 Cleveland Road Ashwood VIC 3147,"[-37.8677009, 145.1053102]",500.0,2.0,2.0,1,3147,-37.8677009,145.1053102
2A Benghazi Avenue Ashburton VIC 3147,"[-37.8677719, 145.0860403]",800.0,3.0,1.0,2,3147,-37.8677719,145.0860403
2/1 Ashburn Grove Ashburton VIC 3147,"[-37.8642076, 145.0809205]",700.0,3.0,2.0,2,3147,-37.8642076,145.0809205
33 High Street Road Ashwood VIC 3147,"[-37.8656965, 145.0937871]",550.0,4.0,1.0,2,3147,-37.8656965,145.0937871
8 Johnston Street Ashburton VIC 3147,"[-37.8618046, 145.0756644]",1800.0,4.0,3.0,2,3147,-37.8618046,145.0756644
16b Heather Avenue Ashwood VIC 3147,"[-37.8720527, 145.1096986]",290.0,1.0,1.0,1,3147,-37.8720527,145.1096986
6/5 Yunki Court Ashwood VIC 3147,"[-37.8710405, 145.0996181]",530.0,2.0,1.0,1,3147,-37.8710405,145.0996181
2/12 Duke Street Ashburton VIC 3147,"[-37.86181, 145.076723]",700.0,3.0,2.0,2,3147,-37.86181,145.076723
1/272 High Street Ashburton VIC 3147,"[-37.8641108, 145.083839]",750.0,3.0,2.0,2,3147,-37.8641108,145.083839
7A Gona Court Ashburton VIC 3147,"[-37.8690595, 145.0838874]",1000.0,4.0,2.0,2,3147,-37.8690595,145.0838874
6 Fakenham Road Ashburton VIC 3147,"[-37.8621268, 145.0823974]",650.0,3.0,1.0,1,3147,-37.8621268,145.0823974
2/5 Lucerne Street Ashburton VIC 3147,"[-37.8700743, 145.0781702]",1200.0,4.0,3.0,2,3147,-37.8700743,145.0781702
210/8 POWER AVENUE Ashwood VIC 3147,"[-37.8731011, 145.0940921]",540.0,2.0,2.0,1,3147,-37.8731011,145.0940921
4/43-45 Winbirra Parade Ashwood VIC 3147,"[-37.8706011, 145.0998117]",640.0,3.0,2.0,2,3147,-37.8706011,145.0998117
204/151-153 Huntingdale Road Ashwood VIC 3147,"[-37.8676433, 145.1113848]",485.0,2.0,2.0,1,3147,-37.8676433,145.1113848
3/5 Cleveland Road Ashwood VIC 3147,"[-37.8676915, 145.1053583]",500.0,2.0,1.0,1,3147,-37.8676915,145.1053583
37 Morotai Avenue Ashburton VIC 3147,"[-37.8671471, 145.0817916]",480.0,3.0,1.0,4,3147,-37.8671471,145.0817916
4 Reid Street Ashwood VIC 3147,"[-37.8685092, 145.093309]",450.0,1.0,1.0,0,3147,-37.8685092,145.093309
28 Aikman Crescent Chadstone VIC 3148,"[-37.8885169, 145.0970148]",690.0,3.0,2.0,2,3148,-37.8885169,145.0970148
5/13 Churchill Avenue Chadstone VIC 3148,"[-37.8882276, 145.107136]",400.0,2.0,1.0,1,3148,-37.8882276,145.107136
508/70 Batesford Road Chadstone VIC 3148,"[-37.8758001, 145.0930546]",450.0,1.0,1.0,1,3148,-37.8758001,145.0930546
1/13 Kalymna Grove Chadstone VIC 3148,"[-37.8877078, 145.1036259]",490.0,2.0,1.0,2,3148,-37.8877078,145.1036259
37 Timmings Street Chadstone VIC 3148,"[-37.8840705, 145.0979777]",575.0,3.0,1.0,3,3148,-37.8840705,145.0979777
48 Vision Street Chadstone VIC 3148,"[-37.8777635, 145.0948562]",950.0,4.0,4.0,3,3148,-37.8777635,145.0948562
2/46 Margot Street Chadstone VIC 3148,"[-37.8792311, 145.0966909]",580.0,3.0,1.0,2,3148,-37.8792311,145.0966909
17 Glenora Street Chadstone VIC 3148,"[-37.879646, 145.1086126]",600.0,4.0,1.0,3,3148,-37.879646,145.1086126
4 Attunga Street Chadstone VIC 3148,"[-37.8803011, 145.1078634]",899.0,4.0,2.0,3,3148,-37.8803011,145.1078634
1/8 Kelly Street Chadstone VIC 3148,"[-37.8851321, 145.0937068]",750.0,3.0,2.0,1,3148,-37.8851321,145.0937068
2/8 Stapley Crescent Chadstone VIC 3148,"[-37.8882217, 145.0959538]",570.0,3.0,1.0,1,3148,-37.8882217,145.0959538
9/303-305 Huntingdale Road Chadstone VIC 3148,"[-37.8764615, 145.1098812]",460.0,1.0,1.0,1,3148,-37.8764615,145.1098812
310/70 Batesford Road Chadstone VIC 3148,"[-37.8757869, 145.0930605]",550.0,2.0,1.0,0,3148,-37.8757869,145.0930605
1/3 Drummond St Chadstone VIC 3148,"[-37.881757, 145.092604]",580.0,2.0,1.0,2,3148,-37.881757,145.092604
1/25 Amaroo Street Chadstone VIC 3148,"[-37.877526, 145.10037]",520.0,3.0,1.0,1,3148,-37.877526,145.10037
63 Margot Street Chadstone VIC 3148,"[-37.8800428, 145.095863]",650.0,4.0,1.0,2,3148,-37.8800428,145.095863
3/97 Huntingdale Road Chadstone VIC 3148,"[-37.8899613, 145.1069838]",790.0,4.0,2.0,2,3148,-37.8899613,145.1069838
11 Bolwarra Street Chadstone VIC 3148,"[-37.879179, 145.1003437]",550.0,3.0,2.0,2,3148,-37.879179,145.1003437
2/4 Jacana Street Chadstone VIC 3148,"[-37.8824805, 145.1029828]",670.0,3.0,2.0,1,3148,-37.8824805,145.1029828
94 Waverley Rd Chadstone VIC 3148,"[-37.8818973, 145.1015716]",450.0,3.0,1.0,1,3148,-37.8818973,145.1015716
5/20-24 Wingate Avenue Mount Waverley VIC 3149,"[-37.8813293, 145.1453992]",550.0,2.0,1.0,1,3149,-37.8813293,145.1453992
4A Adrienne Crescent Mount Waverley VIC 3149,"[-37.8956779, 145.1171243]",1250.0,4.0,3.0,2,3149,-37.8956779,145.1171243
105/436-442 Huntingdale Road Mount Waverley VIC 3149,"[-37.8832957, 145.1090502]",525.0,2.0,1.0,1,3149,-37.8832957,145.1090502
7A Monica Close Mount Waverley VIC 3149,"[-37.8614576, 145.121061]",620.0,4.0,2.0,1,3149,-37.8614576,145.121061
1/2 Grenfell Rd Mount Waverley VIC 3149,"[-37.8749788, 145.1117625]",500.0,2.0,1.0,1,3149,-37.8749788,145.1117625
310/436-442 Huntingdale Road Mount Waverley VIC 3149,"[-37.8832957, 145.1090502]",575.0,2.0,1.0,2,3149,-37.8832957,145.1090502
2/8 Bennett Avenue Mount Waverley VIC 3149,"[-37.860802, 145.148173]",530.0,3.0,1.0,2,3149,-37.860802,145.148173
1/55 Barlyn Road Mount Waverley VIC 3149,"[-37.8567097, 145.1186529]",450.0,1.0,1.0,1,3149,-37.8567097,145.1186529
10 Hillview Avenue Mount Waverley VIC 3149,"[-37.8756619, 145.1117422]",595.0,3.0,1.0,1,3149,-37.8756619,145.1117422
21 Charlton Street Mount Waverley VIC 3149,"[-37.8826768, 145.1268602]",525.0,4.0,2.0,1,3149,-37.8826768,145.1268602
2/82 Essex Road Mount Waverley VIC 3149,"[-37.8638254, 145.1217611]",700.0,3.0,3.0,2,3149,-37.8638254,145.1217611
5/20-24 Wingate Avenue Mount Waverley VIC 3149,"[-37.8813293, 145.1453992]",550.0,2.0,1.0,1,3149,-37.8813293,145.1453992
19 Roland Street Mount Waverley VIC 3149,"[-37.859543, 145.115578]",780.0,3.0,2.0,2,3149,-37.859543,145.115578
3/8 Edna Street Mount Waverley VIC 3149,"[-37.8766661, 145.1461689]",650.0,3.0,2.0,2,3149,-37.8766661,145.1461689
