type,id,latitude,longitude
way,374819153,-37.603737,145.1179007
way,374819154,-37.6045909,145.117189
way,374819155,-37.6045684,145.1164642
way,374819303,-37.6085482,145.1195888
way,374886571,-37.8407958,144.9150227
way,374929497,-36.5252657,145.9837137
way,374929508,-36.525609,145.9783226
way,374939144,-37.7685343,144.9854085
way,375143905,-36.7511875,144.2577036
way,375206552,-38.1548215,145.1597282
way,375465569,-38.1917816,144.45991
way,375495408,-37.6937726,145.1059046
way,375671665,-38.3773006,147.1876779
way,375678954,-38.4482911,145.2469831
way,375739861,-38.4573708,145.2029475
way,376010294,-38.5261091,145.3510052
way,376043009,-38.5340249,145.3793126
way,376065753,-38.5507299,145.471587
way,376338735,-38.4506517,145.2677964
way,376627967,-38.4603922,145.3058536
way,376913779,-37.7952852,145.0287512
way,377075148,-37.9296092,145.0513655
way,377430238,-37.6912494,145.1333953
way,377478462,-38.1876375,144.4530218
way,377569773,-37.9045238,145.2821313
way,377778871,-37.688673,145.1498424
way,377820184,-37.7987434,144.9615735
way,377821006,-37.8340657,145.0596468
way,377821007,-37.8324849,145.0576687
way,378091374,-37.786805,145.2512712
way,378269156,-37.6995917,145.1312348
way,378415270,-37.7178944,145.1013754
way,378415272,-37.718955,145.0984283
way,378417275,-37.7206177,145.1029175
way,378417276,-37.7199005,145.0997822
way,378417278,-37.7202871,145.1000435
way,378417280,-37.7200981,145.1008852
way,378586948,-38.4327169,145.8196696
way,378651377,-38.6078875,145.5914278
way,378891629,-37.7911629,145.1042872
way,379065029,-37.8296378,145.0272219
way,379479192,-36.7460249,146.9783172
way,379856689,-37.6988315,145.1648153
way,379863200,-37.6641319,145.1549317
way,380012560,-37.7577374,145.0410617
way,380332178,-37.6948648,145.1399215
way,380362869,-37.6989647,145.1347191
way,380362872,-37.6962472,145.1351714
way,380362876,-37.6938868,145.1353001
way,380362879,-37.6973363,145.1365856
way,380362886,-37.7002359,145.1353572
way,380476675,-38.0669457,145.269435
way,380688027,-37.7836866,145.2877418
way,380698939,-37.0115812,145.0284541
way,381408075,-37.8996922,145.1777051
way,381408535,-37.9136436,145.2007639
way,382368096,-37.6788185,144.4278326
way,382404845,-37.6928923,145.1304225
way,382404846,-37.6928873,145.131376
way,382595232,-37.896985,145.1893344
way,382595233,-37.903244,145.187232
way,382616636,-37.6957514,145.1306804
way,382618333,-37.6955561,145.1280201
way,382618335,-37.6960866,145.1287127
way,382622060,-37.694621,145.1224373
way,382643623,-37.6961136,145.1144165
way,382784410,-37.7394659,145.0724532
way,382972228,-37.9567608,145.5468276
way,382972229,-37.9556106,145.5521592
way,383235936,-37.7897019,144.808648
way,383236067,-37.7946673,144.8075689
way,383264544,-37.7102989,145.1006913
way,383264545,-37.7142495,145.1027802
way,383369696,-36.9888258,143.3203959
way,383374724,-37.7885204,144.9311351
way,383401485,-37.797575,144.9689889
way,383401486,-37.7981712,144.968895
way,383401487,-37.7986466,144.9688031
way,383402003,-37.7984928,144.9624754
way,383402004,-37.7985934,144.9652856
way,383528423,-37.062821,142.7691414
way,383532367,-38.2331858,146.3973211
way,383581846,-37.8393904,144.8428791
way,383586472,-37.8332484,144.8366235
way,383589088,-38.0616972,146.6237016
way,383597534,-37.842697,144.8504133
way,383928420,-37.7173135,145.131907
way,384460784,-37.0010095,145.1376292
way,384611973,-38.3265203,143.0769542
way,384644234,-37.8330757,144.9292714
way,384962729,-37.8876212,147.9736362
way,385072442,-37.8527244,145.0126969
way,385078825,-37.7085794,145.1221948
way,385662572,-37.6077631,145.1062746
way,385662574,-37.6084343,145.107547
way,385662575,-37.6053383,145.1096271
way,385665508,-37.6853859,145.0791384
way,385665638,-37.6860497,145.0898255
way,385665639,-37.6855331,145.0848645
way,385696177,-37.6528962,145.1044
way,385786471,-37.7394386,144.7511966
way,385786472,-37.7374766,144.7499734
way,385786473,-37.7369097,144.7503009
way,385786474,-37.7362461,144.7504199
way,385794695,-37.7322335,144.7516619
way,385955980,-38.318996,144.325393
way,385977222,-37.9895898,145.1588541
way,386161558,-37.7031223,145.1558544
way,386161559,-37.695934,145.1587698
way,386161560,-37.6932766,145.1662917
way,386161561,-37.6920162,145.1548335
way,386161562,-37.6932862,145.1541454
way,386161563,-37.7037475,145.1591333
way,386161565,-37.6953204,145.1628237
way,386161566,-37.6995328,145.1706582
way,386173733,-38.5410834,143.9759246
way,386173921,-38.5384957,143.9756159
way,386272040,-37.6865933,145.1517516
way,386272041,-37.70094,145.1763856
way,386613818,-37.9849959,145.1816538
way,386778846,-37.9901495,145.1836036
way,387033831,-36.5577258,145.9587752
way,387040292,-37.755569,145.062485
way,387269456,-36.3573207,145.3721867
way,387274135,-36.3995451,145.3512624
way,387274136,-36.3972243,145.3507715
way,387274137,-36.396475,145.3505811
way,387274138,-36.3983799,145.351086
way,387808326,-37.7536255,145.6498105
way,388192448,-36.1425481,141.9879634
way,388198627,-36.1395726,141.9849865
way,388199495,-36.1407374,141.9883162
way,388366062,-37.990342,145.1795572
way,388366728,-37.9815933,145.1861387
way,388366735,-37.9877186,145.1804437
way,388366758,-37.9902691,145.1820208
way,388366800,-37.9920025,145.1852797
way,388366801,-37.9902884,145.1776944
way,388366981,-37.9802253,145.1787324
way,388609752,-37.8062862,145.0774439
way,389634414,-36.0769774,142.4043481
way,389795542,-37.7175524,144.5762346
way,389851464,-37.7079861,145.0838008
way,389872071,-37.6065138,144.9396291
way,390192084,-37.9024382,145.1885482
way,390192085,-37.9028017,145.1894878
way,390192086,-37.9054075,145.1839646
way,391124442,-36.4198793,145.4036567
way,391124444,-36.421706,145.3995932
way,391328452,-36.3612252,145.4000472
way,392054685,-37.7607919,145.1519459
way,392544339,-36.0073116,146.0319522
way,392544341,-36.0045055,146.0323887
way,392544384,-36.0050686,146.0356403
way,392544391,-36.0081154,146.0327924
way,392561845,-36.1400644,141.9864234
way,392742374,-38.5246489,145.3707839
way,393910887,-38.0431542,145.1382294
way,394984204,-38.112003,145.7684978
way,395238616,-37.7599677,145.3617553
way,395475700,-37.7021725,145.0773855
way,395656553,-38.3910799,145.1752063
way,395708531,-37.7081499,145.1268932
way,396355583,-37.7131942,145.0868062
way,396798982,-36.0092202,146.020806
way,397077267,-36.6120888,142.4687825
way,397569873,-37.978617,145.1603488
way,397569875,-37.9829731,145.1633954
way,397569877,-37.9775767,145.1542926
way,397570017,-37.9825754,145.1578454
way,397570018,-37.9853859,145.1560704
way,397570019,-37.9875386,145.1600074
way,397570020,-37.9869939,145.1566457
way,397570043,-37.9837079,145.1680501
way,397863291,-37.7154529,145.0267608
way,398261873,-37.8567458,145.3158611
way,398263980,-37.8517394,145.3047815
way,398456308,-37.7316134,142.0355895
way,398456332,-37.7261443,142.0434877
way,398456333,-37.7379489,142.0428493
way,398456345,-37.7434674,142.0325869
way,398456420,-37.7491571,142.0196906
way,398456440,-37.7237153,142.0138601
way,398456448,-37.7353918,142.0267889
way,398456449,-37.7365461,142.0264892
way,398456450,-37.7293696,142.021514
way,398456451,-37.7263734,142.0178869
way,398456534,-37.7305755,142.0074053
way,398888987,-37.9142346,145.2638023
way,400387119,-38.3074328,145.1873298
way,400387120,-38.3082625,145.1877103
way,400513707,-37.5870048,145.1215209
way,400513736,-37.5868612,145.1187556
way,400528509,-38.0397703,144.3896688
way,400675855,-38.1503552,145.9098227
way,400917744,-37.88136,144.6961369
way,400983094,-37.8078373,145.0886266
way,401149850,-37.7274518,145.1294626
way,401149851,-37.7273343,145.1264062
way,401150611,-37.7048319,145.1681105
way,401150612,-37.7072423,145.1678578
way,401877268,-37.9776588,145.3153704
way,401903022,-37.707536,145.118378
way,401903023,-37.707296,145.1295517
way,402585994,-37.7622843,145.0995419
way,402589219,-37.7592779,145.094529
way,402589221,-37.7584412,145.0928079
way,402589222,-37.76034,145.096522
way,402624740,-37.9235645,145.1856098
way,402787287,-37.7246795,145.0596043
way,402787290,-37.7282553,145.0631081
way,402787294,-37.7353346,145.0647954
way,402787295,-37.732382,145.0709405
way,402787296,-37.7250887,145.062532
way,403203607,-37.299631,145.8449909
way,403206907,-37.494569,145.751426
way,403420628,-37.7953017,144.9592942
way,403556341,-37.6942374,145.1280859
way,403753915,-37.7873637,144.9782147
way,403793904,-37.6947045,145.1374264
way,403989142,-37.7185829,145.1587356
way,404208954,-37.8292304,145.2344303
way,405088393,-37.9602838,145.1722662
way,405212371,-37.5822723,144.9173209
way,405574227,-38.1771111,144.3245414
way,405575469,-38.1844638,144.3194173
way,405576439,-38.193294,144.3507097
way,405576577,-38.1803759,144.3429157
way,405576957,-38.1748975,144.3471428
way,405577240,-38.1669806,144.3229583
way,405577266,-38.1648151,144.317795
way,405577785,-38.1681167,144.3160672
way,405581342,-38.1624859,144.3052542
way,405581344,-38.1678337,144.305882
way,405581346,-38.1628985,144.302025
way,405581347,-38.1786434,144.3136134
way,405581349,-38.1891179,144.3178665
way,405581351,-38.1665802,144.3081057
way,405644082,-37.8563009,144.7159829
way,406161429,-38.5274569,143.7089439
way,406162196,-38.4956322,143.715547
way,406525508,-37.7182404,145.1608449
way,407414053,-37.71814,145.0790108
way,407599971,-37.7173588,145.1337233
way,407607898,-37.7214376,145.1315071
way,407607899,-37.7211468,145.1328252
way,407946206,-37.8919468,145.230742
way,410967960,-37.7712882,145.0901425
way,410968066,-37.7736825,145.0912616
way,410968067,-37.7676428,145.0881026
way,410968456,-37.7770929,145.093029
way,410968890,-37.7841934,145.1008302
way,410969013,-37.7810056,145.096965
way,410969415,-37.7787127,145.0875393
way,411551994,-38.2229605,145.1755056
way,411685521,-37.724678,145.1086282
way,414194646,-37.9687003,145.1898105
way,414337457,-37.6627137,145.1593965
way,414337460,-37.6619381,145.156402
way,414337463,-37.6645623,145.1632194
way,414337465,-37.6652104,145.156927
way,414337468,-37.6657962,145.1602153
way,414337470,-37.6649484,145.1575974
way,414337473,-37.6662137,145.1620204
way,415518381,-37.8258194,144.9686195
way,415518384,-37.8257219,144.968642
way,415672283,-37.6784816,145.2973232
way,416595214,-38.3505787,145.1916121
way,417227713,-37.9812642,145.1555438
way,419738517,-38.1545603,145.9240335
way,420431427,-37.8911431,145.2920623
way,421275973,-37.9969611,145.2465156
way,421276266,-37.9999736,145.248663
way,421276267,-37.9999011,145.2435112
way,421589873,-37.7909042,145.2934326
way,421589874,-37.780278,145.3168071
way,421763204,-37.8947082,145.2170746
way,421763205,-37.8959273,145.2185559
way,422583428,-38.0581261,145.4400387
way,422583960,-38.0588069,145.4355827
way,422957114,-37.8015745,145.0645832
way,423246239,-37.8370932,144.9200591
way,423246272,-37.8374591,144.9199975
way,423643016,-37.794964,144.970209
way,424047800,-38.26858,144.4937132
way,424212777,-36.8972481,143.1115497
way,424225704,-37.8143141,144.9430437
way,424848607,-37.8384885,144.9293483
way,425084675,-37.8759242,145.4020551
way,427782788,-37.9798997,145.2467582
way,427786024,-37.967598,145.2647079
way,427786772,-37.9714314,145.2761665
way,427904538,-37.4820474,145.2577201
way,427914042,-38.0120591,145.1000025
way,428129270,-37.9912877,145.0710646
way,428132230,-38.3163902,142.4830867
way,428132503,-38.341215,144.2951906
way,428133659,-37.7363931,145.0932538
way,428163909,-37.0190656,145.6025038
way,428692482,-37.7264377,145.07011
way,428820423,-36.4073953,145.9167155
way,428860041,-36.0769279,145.6909091
way,428860068,-36.0782071,145.6905927
way,428861556,-36.0792255,145.6881533
way,428889662,-37.7803516,145.3070773
way,429013011,-36.0517509,145.3303071
way,429016328,-36.0823134,145.4516746
way,430021226,-37.813189,147.6299508
way,430021227,-37.8123183,147.6224838
way,430021228,-37.8130828,147.6268101
way,430021229,-37.8151826,147.6283872
way,430021527,-37.8162791,147.6275478
way,430024978,-37.8138359,147.6206001
way,430126369,-37.8180586,147.6369883
way,430126451,-37.8148276,147.645213
way,430784194,-37.9729947,145.1493926
way,430784195,-37.9742121,145.152628
way,430920118,-37.8370319,144.6770326
way,432835515,-37.9900158,145.1649371
way,432835848,-38.0465635,145.3816631
way,432835902,-38.0458604,145.3841036
way,432836892,-38.0429996,145.3803798
way,432966405,-37.6869253,144.4179833
way,434315089,-37.7884628,144.8756561
way,434315774,-36.0994283,147.0623196
way,434682478,-38.0289528,145.3634897
way,436087612,-37.7793444,144.9347883
way,437518527,-37.8390523,145.1591906
way,437943357,-38.2562179,145.1040501
way,437947905,-37.9931337,145.2375612
way,437948487,-37.9863592,145.2362371
way,437949302,-37.9885915,145.2309038
way,438075448,-37.8375429,145.1417861
way,438080058,-37.8460461,144.8627212
way,438251788,-38.0865962,145.2926832
way,438251789,-38.0866635,145.2940736
way,438254843,-38.0791541,145.3595072
way,438255884,-38.0624409,145.4477561
way,438490159,-37.8600025,143.5112787
way,438928646,-37.8013507,145.1259594
way,439339461,-37.8185411,145.2793326
way,439339464,-37.8285546,145.2672542
way,439974374,-36.1225032,146.8377891
way,440266628,-36.3842903,146.3268977
way,440266634,-36.3836685,146.3231595
way,440447717,-38.7238483,143.7105945
way,440682393,-36.011304,146.0189319
way,440702535,-37.7055513,145.1303227
way,442135746,-37.7422946,145.2665361
way,442135747,-37.7367383,145.2661825
way,442135748,-37.7410969,145.2727784
way,442135749,-37.7378462,145.2716985
way,442135750,-37.7378009,145.2798482
way,442356217,-38.3685675,145.7087222
way,442379153,-37.3512443,144.1513221
way,442379154,-37.3501739,144.1531357
way,442379652,-37.352238,144.1510961
way,442570308,-37.6977925,148.462694
way,442572919,-37.4720512,149.591057
way,443035383,-37.5444787,143.7881413
way,443035384,-37.5795323,143.7988857
way,443035391,-37.5489824,143.7929127
way,443035397,-37.5826667,143.8235217
way,443035401,-37.5843007,143.8215991
way,443103377,-37.8222311,144.9644025
way,443113079,-37.7972934,144.9619406
way,443113081,-37.7972029,144.9616281
way,443790572,-37.5580154,143.8079696
way,443790573,-37.5581343,143.8091596
way,443790574,-37.55757,143.8028971
way,443790575,-37.5582664,143.8111285
way,443790576,-37.5581344,143.8100581
way,444355950,-37.6756602,145.1706269
way,444355951,-37.670774,145.1785039
way,444355952,-37.6709305,145.1762354
way,444355953,-37.677152,145.1698358
way,444355954,-37.6774401,145.1636526
way,444355955,-37.6740785,145.1686221
way,444355956,-37.6751504,145.1691699
way,444359179,-36.6419992,145.0251142
way,444554747,-37.7143763,145.0971833
way,444872097,-37.7082973,145.0723121
way,444987651,-37.8377907,144.9173859
way,444992009,-37.3508853,144.1524759
way,445616591,-37.8149447,145.1290206
way,445616593,-37.8113405,145.1282563
way,446598886,-38.3715692,144.8471864
way,447129414,-36.1161991,146.8732488
way,447134318,-38.1428023,145.1580628
way,447600462,-38.1204824,145.323686
way,447829707,-37.6528019,145.0708363
way,448244451,-37.7220088,145.1018833
way,448425121,-37.7975596,145.2125607
way,448604114,-37.917846,145.141865
way,449162257,-37.7909053,145.1761298
way,449608171,-37.7891372,145.1718583
way,449627522,-37.4763262,145.1505796
way,449627524,-37.4758575,145.1523237
way,449792530,-36.3568255,145.3771267
way,450012986,-36.3613728,145.432315
way,450015263,-36.3569485,145.4636016
way,451684309,-37.4098996,145.7575282
way,452010422,-37.7793116,145.2275919
way,452010424,-37.7859356,145.2289729
way,452230526,-37.9362825,145.1494844
way,452230538,-38.0002457,145.2038275
way,452230565,-37.9284616,145.1538375
way,452615581,-37.4256213,145.70655
way,452956751,-37.7783067,145.1761235
way,452956752,-37.7802866,145.1799821
way,453505262,-38.1324374,145.8582114
way,453667068,-37.8605549,145.2356495
way,453898998,-37.7254877,145.1238622
way,454253381,-37.5049379,145.1136906
way,454253386,-37.5909971,145.1343007
way,454253391,-37.5878154,145.1392306
way,454253401,-37.5033389,145.1162936
way,454426618,-38.2278277,146.4082261
way,454603898,-37.7215476,145.1348186
way,454603899,-37.7218522,145.1353959
way,454971935,-37.7301535,145.1349741
way,454995212,-37.7137197,145.1335194
way,455008921,-37.8703522,144.8996383
way,455020837,-37.7120276,145.1263531
way,456144329,-38.0101899,145.1722917
way,456281796,-37.6909543,145.1353984
way,456281797,-37.6901316,145.1346664
way,456870916,-38.0025276,145.3286249
way,457099074,-37.7820081,145.2634853
way,457099075,-37.7797525,145.2581739
way,457099076,-37.7793466,145.2589138
way,457102584,-37.7789384,145.2773013
way,457102588,-37.7704303,145.2813038
way,457102589,-37.7712515,145.2802747
way,457102590,-37.7705773,145.2834161
way,457102591,-37.7744936,145.2822565
way,457102592,-37.7729461,145.2816086
way,457102593,-37.7724981,145.2815108
way,458959349,-36.159324,146.8780888
way,459675546,-36.1499238,146.6076749
way,459691775,-36.1511779,146.6062553
way,459700240,-38.1547238,145.9381914
way,459704765,-38.135534,145.8553518
way,459988382,-37.632154,145.075517
way,460259742,-38.1290374,145.3210438
way,460260855,-38.1180255,145.3387632
way,460437978,-37.7834995,145.1898867
way,460437979,-37.7800749,145.1880613
way,460437980,-37.7808805,145.1826687
way,460472748,-37.7317358,145.0822298
way,460517075,-37.7569732,145.3377595
way,460728439,-37.8586969,145.2301735
way,460728441,-37.8582627,145.2374101
way,460844694,-38.0280447,144.3870227
way,460855880,-37.7551935,145.3549738
way,460856978,-37.7477075,145.3409637
way,460859813,-37.7462045,145.3328
way,461022254,-37.7146216,145.0871164
way,461022255,-37.7155416,145.0836429
way,461022256,-37.7195269,145.0897714
way,461022257,-37.7200921,145.0940921
way,461022260,-37.719062,145.0924877
way,461064370,-38.303111,146.4137723
way,461064371,-38.310351,146.4138741
way,461064372,-38.3147962,146.4131937
way,461262565,-37.7427795,148.4211095
way,461334797,-37.8365134,145.0620405
way,461334798,-37.8358858,145.0616111
way,461353071,-36.266054,143.3502144
way,461353072,-36.2672421,143.3479142
way,461373938,-37.7821007,145.1281449
way,461425403,-36.5855038,146.0105407
way,461458203,-38.2401123,146.4153103
way,461480031,-37.430064,144.990096
way,461500672,-37.8583361,145.2367302
way,461517446,-37.7210444,144.9666641
way,461533601,-37.86507,145.2294048
way,461636588,-37.7920485,145.232819
way,461708390,-36.8017826,144.3529724
way,461708619,-36.8012378,144.3444717
way,461708620,-36.801372,144.3359684
way,461709347,-36.7979694,144.2471466
way,461802414,-37.7565267,145.0547115
way,461802415,-37.7594491,145.0558471
way,461974881,-36.3912911,145.3963518
way,462065526,-38.2770284,144.4863736
way,462129195,-37.8411449,145.0888468
way,462130032,-37.8290928,145.1026527
way,462778247,-37.8650065,144.7334264
way,462900945,-38.1144511,145.3308251
way,462900946,-38.1148859,145.333054
way,463028154,-38.0674275,145.2756379
way,463028155,-38.0703005,145.2784643
way,463028156,-38.0686787,145.2769382
way,463031179,-37.7529316,145.1596661
way,463594151,-37.5419285,143.8143455
way,463594208,-37.5425059,143.8142075
way,463594209,-37.5443345,143.8138359
way,463594355,-37.5471198,143.8139743
way,463594526,-37.5461766,143.8136218
way,463610636,-37.5440471,143.8171408
way,463820891,-37.9015351,144.6152156
way,464016143,-36.7401648,141.9420449
way,464813962,-37.7318091,144.7465875
way,465110244,-37.0681292,144.21368
way,466365754,-37.8627557,144.6744088
way,467674300,-38.0280368,147.6057556
way,467674309,-38.0263082,147.609009
way,467746061,-37.8628968,144.741091
way,467746062,-37.8605537,144.7392487
way,467746063,-37.864434,144.7390213
way,467746064,-37.8641487,144.735507
way,467947801,-38.0800695,145.3665726
way,468139850,-38.3837738,142.5036158
way,468141250,-38.386694,142.4976405
way,468151264,-38.0620552,145.3152288
way,468318719,-37.7942642,148.5594408
way,468344697,-37.7968508,148.5307637
way,468562665,-38.2750973,145.0240292
way,468562698,-38.2771831,145.0194128
way,468565698,-37.7927828,144.8658421
way,468579534,-37.6222822,144.7128747
way,468585053,-37.6189108,144.7059618
way,468586302,-37.5838957,144.6943427
way,468592921,-37.7986415,145.0746294
way,468707987,-37.9721601,145.1778701
way,468919256,-37.8056741,144.9419036
way,468924390,-38.1779272,144.3835618
way,468924391,-38.1773673,144.3883328
way,468935405,-36.742959,144.2045097
way,468935760,-36.7449637,144.2050507
way,468986769,-36.6944113,144.3226724
way,469013835,-37.5962547,144.2375285
way,469222590,-37.7484197,144.8786214
way,469224353,-38.0710052,145.3236015
way,469326191,-37.7423747,144.9976069
way,469329929,-37.9106036,145.1354604
way,469335293,-37.9079507,145.1382876
way,469372155,-37.951738,145.006094
way,469401001,-37.0308821,145.1452395
way,469401542,-37.0299924,145.1335815
way,469403719,-37.0306825,145.145007
way,469580381,-37.0193404,145.1297617
way,469612637,-37.029252,145.1472928
way,469653896,-37.7989847,145.3642749
way,469717846,-36.7740164,144.2759633
way,469717855,-36.7646116,144.2890453
way,469720496,-36.7831827,144.2340932
way,469810583,-38.0062666,145.2015594
way,469843946,-36.7596858,144.3014386
way,469844101,-36.7569683,144.2909985
way,469844573,-36.7737055,144.313985
way,469845188,-36.7787436,144.3042758
way,469872177,-37.0181339,145.1234255
way,470057294,-38.3043673,144.317429
way,471335045,-37.743775,144.87829
way,471648855,-37.9084455,144.7619287
way,471986524,-37.9147532,144.7604723
way,472037795,-37.9148056,144.7731157
way,472048136,-37.7451369,144.8767923
way,472820191,-37.7530966,144.8597847
way,473323539,-37.8440022,144.7141398
way,473323541,-37.8914343,144.7730134
way,473323542,-37.8819085,144.7701014
way,473323544,-37.8745906,144.7562929
way,473454123,-38.0703749,145.4591203
way,473454126,-38.073099,145.454755
way,473454127,-38.0705998,145.4540852
way,473461284,-38.0283516,145.2722918
way,473670507,-37.0529485,142.7843931
way,473670508,-37.0532027,142.7844325
way,473672107,-37.0646385,142.7741327
way,473673042,-37.0609558,142.7815363
way,473673043,-37.0617492,142.7822666
way,473673044,-37.0608319,142.7798203
way,473905577,-37.9865372,145.2804207
way,473948735,-38.117296,145.300775
way,473967297,-37.8393215,144.7263445
way,473967298,-37.8401095,144.717618
way,473967299,-37.8410735,144.715781
way,474067261,-37.9125964,145.2779964
way,474067518,-37.9191109,145.2786939
way,474074142,-38.1171641,145.2956694
way,474077444,-38.1012721,145.3264119
way,474101062,-37.8264785,144.8974326
way,474104094,-38.0791007,145.3416287
way,474104789,-38.0773006,145.3318086
way,474144661,-37.8084096,144.8966907
way,474261607,-37.4287215,143.3683981
way,474357818,-37.8127022,144.9002326
way,474948491,-38.309221,146.4076323
way,474956375,-37.7773363,145.1036358
way,474959595,-37.7837897,145.1025914
way,474960606,-37.7750706,145.0989131
way,474960611,-37.7761651,145.0978333
way,474963005,-37.7699253,145.157973
way,474963166,-37.7692382,145.1609151
way,474963188,-37.7682212,145.1594876
way,474964389,-37.7618075,145.1629166
way,474964743,-37.7654497,145.1650015
way,474964744,-37.7662086,145.165621
way,475033595,-34.5833942,142.773262
way,476204421,-37.728737,144.9270945
way,476447655,-36.7077541,144.2820401
way,476764247,-38.0432134,145.360952
way,476876533,-37.9125061,144.7415183
way,477572587,-37.9383189,145.4910097
way,477799181,-37.7517311,145.6956227
way,478003576,-35.8592953,143.5201636
way,478365467,-37.8531122,145.3820917
way,478365468,-37.8517986,145.3753876
way,478544604,-38.0959125,145.246961
way,478544605,-38.0956144,145.2477008
way,478544613,-38.0995288,145.2482514
way,478544625,-38.0986295,145.2519554
way,478999812,-37.7753916,145.1234306
way,479008279,-37.8092511,144.8973344
way,479193446,-37.8498637,144.776609
way,479194939,-37.8228424,144.9035262
way,479208353,-37.7756675,144.9401735
way,479389457,-38.0787177,145.3182549
way,479420782,-37.8259197,144.9612865
way,479691701,-36.1038521,146.6748942
way,479838474,-37.7944741,144.9193487
way,479838480,-37.7941869,144.9172378
way,479959256,-38.3784946,147.1864195
way,480576174,-35.3399893,143.5634041
way,480576530,-35.3396321,143.5298598
way,480577086,-35.3647102,143.5666491
way,480577278,-35.3366146,143.5620306
way,480577364,-35.3309644,143.5633843
way,480578821,-35.4618787,143.6280097
way,480752039,-37.4850686,144.592644
way,481320816,-37.0191176,145.1500547
way,481478998,-37.8218739,145.0830178
way,481482533,-38.2147393,145.3778287
way,481491012,-35.685986,142.6687294
way,481687381,-37.9493439,143.2278804
way,482087875,-38.0815532,145.4569462
way,482192146,-38.0690991,145.3909002
way,482579226,-37.9646317,145.248611
way,482584767,-36.3688389,142.978165
way,482598673,-37.9107922,144.7756979
way,482795779,-37.8210345,144.8862848
way,482796548,-38.0757645,145.4487373
way,483139789,-37.7990532,144.9624362
way,483557727,-38.4065569,144.1875045
way,483604282,-37.9023705,144.7257223
way,483604288,-37.8994346,144.7218201
way,483604303,-37.9075103,144.7276609
way,483608331,-37.8985589,144.7508128
way,483608332,-37.899306,144.7521391
way,484434465,-37.8913237,144.7830217
way,484440339,-37.9078004,144.7231949
way,484440340,-37.9068427,144.7175537
way,484440344,-37.9080917,144.7199399
way,484481300,-37.9148037,145.1562874
way,484639584,-37.7655767,145.3095539
way,484862636,-36.6888298,144.3260539
way,484891353,-37.9086411,144.779441
way,484901221,-38.1506248,145.9391282
way,485225059,-37.772307,145.6486241
way,485464024,-37.819504,144.8982232
way,485522399,-37.7029578,145.0602218
way,485522415,-37.7043878,145.0648121
way,485624503,-37.7729486,145.2770331
way,485638739,-37.7045063,145.0679442
way,485790813,-36.7713742,144.2890814
way,486039898,-37.9113652,144.7853046
way,486482319,-37.8248509,145.0201121
way,486671951,-37.9586119,145.1439093
way,486726197,-38.0372062,145.3233703
way,486754475,-38.1641769,145.9316749
way,486912458,-36.6155803,143.2578472
way,486912459,-36.6148707,143.2585262
way,486912462,-36.6129838,143.2590485
way,486912472,-36.6115693,143.2509383
way,486917833,-37.6873946,147.7792115
way,487246805,-37.9093843,144.7495902
way,488245096,-37.7810795,144.814431
way,488790298,-37.7915289,144.8246009
way,489020437,-37.7987962,144.830098
way,489021505,-37.7963153,144.8221967
way,489022127,-37.7997958,144.8237816
way,489022668,-37.8038776,144.8320296
way,489259505,-38.2303541,143.1454873
way,489711121,-37.899717,144.7427628
way,489964265,-38.1837921,145.088865
way,489968901,-37.0498903,143.7421051
way,490447849,-37.7868397,145.3200663
way,490447850,-37.7902414,145.3179154
way,490999616,-38.0897713,144.3438715
way,491493802,-38.1797984,145.0953104
way,492017040,-38.2314329,145.1830444
way,492464306,-37.9129038,144.7557685
way,492464307,-37.9129826,144.7563204
way,492557400,-37.9929918,145.1603232
way,492557401,-37.9937168,145.158661
way,492558384,-38.0011971,145.1542757
way,492705779,-36.7359545,144.2511903
way,493163786,-37.8116359,145.256345
way,493875483,-38.1387098,145.8767047
way,494086834,-37.7895536,144.5681129
way,494089656,-37.7913558,144.5587278
way,494391527,-37.844133,144.9468923
way,495367409,-37.5978602,144.707908
way,495777857,-37.7014015,144.5743432
way,496236759,-38.0064445,145.1580195
way,496448238,-37.7191742,144.6583072
way,496538366,-37.9097347,144.7778799
way,496584882,-37.8027058,145.0652116
way,496584883,-37.8035154,145.0656076
way,497400703,-37.805408,145.0680682
way,497400706,-37.806456,145.0686248
way,497403441,-37.7998248,145.0647144
way,497795358,-37.8344054,144.8463042
way,497855319,-38.1381945,145.8518021
way,498018233,-36.7644292,144.2998612
way,498018234,-36.7670577,144.3020159
way,498019413,-36.7396344,144.2776832
way,498133125,-37.640756,145.0332209
way,498164056,-37.7120272,145.0680361
way,498164064,-37.7125741,145.0782735
way,498766004,-37.867063,144.7900861
way,498799313,-37.686305,144.4779731
way,498967610,-38.0618453,145.4000502
way,499268465,-37.8162248,144.8891931
way,499557340,-37.9440087,145.1475457
way,499572381,-38.2215311,145.0546288
way,499863741,-37.9391875,145.0957459
way,500108514,-37.8537568,144.9627587
way,500136026,-37.9530211,145.1206998
way,500549108,-37.750337,145.148728
way,500549111,-37.7566563,145.1585531
way,500549114,-37.760548,145.1578483
way,500549117,-37.7626984,145.1553
way,500549120,-37.7590844,145.1546141
way,500549122,-37.7588634,145.1523396
way,500549124,-37.7620938,145.1475499
way,500549127,-37.7547808,145.1430977
way,500549129,-37.7595087,145.1442271
way,500549138,-37.7560339,145.1490139
way,500549139,-37.7564103,145.143899
way,500549140,-37.7563971,145.1409177
